cik,file_date,total_word_count,H4N_Inf_Neg_count,Fin_Neg_Neg_count,pct_of_neg_words_H4N_Inf,pct_of_neg_words_Fin_Neg,tfidf_H4N_Inf,tfidf_Fin_Neg
0001018724,2021-02-03,32626,1820,612,0.05578373076687305,0.01875804573039907,6.099439956206023,9.293226814367287
0001018724,2020-01-31,34963,1779,615,0.05088236135343077,0.017590023739381632,6.007353245785337,8.25419309220442
0001018724,2019-02-01,24009,1768,573,0.07363905202215835,0.023866050231163314,5.624476934944474,7.982524538628014
0001018724,2018-02-02,25990,1867,580,0.07183532127741439,0.022316275490573297,5.165913476671863,8.124427889560582
0001018724,2017-02-10,24942,1858,647,0.0744928233501724,0.025940181220431402,5.733588974530998,7.090360458496766
0001018724,2016-01-29,24629,1888,657,0.07665759876568273,0.02667586990945633,5.876774907954453,7.114557129404322
0001018724,2021-10-29,20968,1195,440,0.05699160625715376,0.020984357115604733,6.655044058798428,8.999529990986845
0001018724,2021-07-30,21207,1177,436,0.05550054227377753,0.020559249304474937,6.496291574312146,9.150993360510716
0001018724,2021-04-30,18184,1167,428,0.0641772987241531,0.023537175538935327,6.399080628716454,8.932096224726038
0001018724,2020-10-30,21280,1184,424,0.055639097744360905,0.01992481203007519,6.287912500478426,9.118978184886398
0001018724,2020-07-31,21920,1275,464,0.058166058394160586,0.021167883211678833,6.151487661894146,9.182084315165133
0001018724,2020-05-01,18975,1145,435,0.06034255599472991,0.02292490118577075,5.9771435132352275,9.216134986430065
0001018724,2019-10-25,21549,1075,343,0.049886305629031506,0.01591721193558866,5.360122765194187,8.319028530271538
0001018724,2019-07-26,21843,1111,372,0.050862976697340107,0.017030627661035573,5.648592065365182,8.45861556665964
0001018724,2019-04-26,14344,1155,405,0.08052147239263803,0.028234802007808143,5.720002421013401,7.930908375093627
0001018724,2018-10-26,15766,1155,336,0.07325891158188506,0.021311683369275657,4.688919452601008,8.198697064191512
0001018724,2018-07-27,15901,1194,375,0.0750896170052198,0.0235834224262625,4.876604513856405,8.222622754715744
0001018724,2018-04-27,15223,1196,362,0.07856532877882152,0.023779806871181763,4.78659170499941,8.476985164880972
0001018724,2017-10-27,15802,1143,396,0.0723326161245412,0.02506011897228199,5.05776610095696,8.394762440927137
0001018724,2017-07-28,15030,1114,378,0.07411842980705256,0.025149700598802394,5.217186073333428,8.297002657399045
0001018724,2017-04-28,13857,1088,366,0.07851627336364292,0.026412643429313706,5.616199607448586,8.424249580048686
0001018724,2016-10-28,14661,1107,384,0.07550644567219153,0.02619193779414774,5.29014554079345,7.778877621626153
0001018724,2016-07-29,14763,1144,420,0.07749102485944591,0.02844950213371266,5.461500549782102,7.970829542179933
0001018724,2016-04-29,13829,1142,413,0.08258008532793405,0.02986477691807072,5.587152653809433,8.229185479983864
0001067983,2021-03-01,83229,3440,1308,0.0413317473476793,0.015715676026385034,6.80520581135896,5.145424010390682
0001067983,2020-02-24,81752,3285,1229,0.040182503180350326,0.015033271357275663,6.52202142010491,4.860546212150977
0001067983,2019-02-25,46538,3142,1177,0.06751471915423955,0.02529115991232971,6.415542173050519,4.735496159066969
0001067983,2018-02-26,44599,3035,1169,0.06805085315814256,0.026211350030269736,6.645499268703728,4.890145699619804
0001067983,2017-02-27,44863,3087,1215,0.06880948665938524,0.027082451017542294,6.853991574001311,4.870268007306632
0001067983,2016-02-29,46115,3090,1284,0.06700639705085114,0.027843434891033286,6.829091780981361,4.793742159646932
0001067983,2021-11-08,39030,953,365,0.02441711503971304,0.00935178068152703,5.564958552284304,4.064831256583234
0001067983,2021-08-09,37429,915,341,0.024446284966202676,0.009110582703251489,5.408209741459665,3.7547455021163554
0001067983,2021-05-03,30219,917,318,0.03034514709288858,0.010523180780303782,5.494625868512072,3.8084617284924107
0001067983,2020-11-09,41489,1219,458,0.029381281785533515,0.011039070597025717,5.750139180077783,4.585240189672259
0001067983,2020-08-10,40186,1207,468,0.030035335689045935,0.0116458468123227,5.584728509736524,4.393001870474638
0001067983,2020-05-04,32494,1018,395,0.031328860712746966,0.012156090355142488,5.4997539121843495,4.217738013906997
0001067983,2019-11-04,41431,1068,352,0.025777799232458785,0.008496053679611884,5.2188849399762365,4.2872548586722825
0001067983,2019-08-05,38449,1000,327,0.026008478764077088,0.008504772555853208,5.052932709015362,4.357630933296946
0001067983,2019-05-06,16088,954,336,0.05929885629040278,0.0208851317752362,5.036791542011253,3.8589858219684747
0001067983,2018-11-05,19117,1048,345,0.05482031699534446,0.018046764659726943,4.826214725184096,3.489488344006962
0001067983,2018-08-06,17845,1025,340,0.05743905855982068,0.019052956010086858,4.8022618991811195,3.6213221747055497
0001067983,2018-05-07,15583,965,332,0.061926458319964066,0.021305268561894374,4.856939891524977,3.5855020221333787
0001067983,2017-11-03,17638,967,366,0.05482481006916884,0.020750652001360698,5.118188514238659,3.5467310706741175
0001067983,2017-08-04,17051,939,344,0.05507008386604891,0.02017476980822239,5.259624321060151,3.468588050259487
0001067983,2017-05-05,14838,886,330,0.059711551422024535,0.022240194096239386,5.120203983335665,3.2752326729896675
0001067983,2016-11-04,17392,945,347,0.05433532658693652,0.019951701931922722,5.536026591682509,3.6476956214984244
0001067983,2016-08-05,16369,902,343,0.05510416030301179,0.020954242775978984,5.342468805640459,3.552428064875541
0001067983,2016-05-06,14807,833,323,0.05625717566016074,0.021814006888633754,5.462450748457113,3.679426619843344
0001070412,2021-02-09,68161,3312,1271,0.048590836402048095,0.018647026892211087,7.668451546476393,7.847332173586329
0001070412,2020-02-10,61145,2467,935,0.040346716820672174,0.015291520157003843,7.512929482542135,7.41052913133315
0001070412,2019-02-07,66429,2749,966,0.041382528714868506,0.014541841665537642,7.300122236406862,7.8039173908720345
0001070412,2018-02-07,43167,2527,907,0.05854008849352515,0.021011420761229645,7.317190375318926,8.760147382585409
0001070412,2017-02-08,57949,3875,1157,0.06686914355726588,0.019965832024711385,6.094554411434098,9.13599657990044
0001070412,2016-02-05,63509,4177,1173,0.0657702057976035,0.018469823174668158,5.841334980236436,9.254353012591432
0001070412,2021-10-28,34099,1076,319,0.03155517757118977,0.009355113053168714,5.717903361348069,4.560479220557044
0001070412,2021-07-29,30853,1046,299,0.03390269989952355,0.009691115936861894,5.880621390249649,4.623760333532906
0001070412,2021-04-29,24473,833,231,0.03403751072610632,0.009438973562701753,6.35968780549016,5.496029220255153
0001070412,2020-10-29,34262,1284,390,0.037475920845251295,0.01138287315393147,6.6468677963484435,6.046554741623751
0001070412,2020-08-03,43794,1602,458,0.0365803534730785,0.010458053614650409,6.340902239129056,5.363406274784301
0001070412,2020-04-27,28182,1008,333,0.03576751117734724,0.011816052799659357,6.835696624369467,5.8591118614291755
0001070412,2019-10-29,34682,969,173,0.027939565192318782,0.00498817830574938,4.881612529039687,3.10753725314476
0001070412,2019-07-30,34585,1007,195,0.029116669076189098,0.005638282492410004,4.92453543018979,3.3303540415226998
0001070412,2019-04-30,24387,702,158,0.02878582851519252,0.006478861688604585,5.631142604750821,3.7067130280015217
0001070412,2018-10-30,21798,1039,234,0.04766492338746674,0.010734929810074319,5.156932764414471,3.8732997832887532
0001070412,2018-08-02,21254,1079,270,0.050766914463159875,0.012703491107556225,5.199846785412672,4.161899580633907
0001070412,2018-05-03,17059,857,240,0.0502374113371241,0.014068819977724368,5.95700893049174,5.2364714702029165
0001070412,2017-10-31,23186,1346,308,0.058052272923315794,0.013283878202363495,4.5619690025225275,4.233579284172205
0001070412,2017-08-01,22264,1314,286,0.05901904419690981,0.012845849802371542,4.4080171197043025,3.67414277626831
0001070412,2017-05-02,16462,928,246,0.05637225124529219,0.014943506256833921,5.217210367802389,4.830804303399496
0001070412,2016-11-01,24983,1496,332,0.059880718888844414,0.013289036544850499,4.821363970137551,4.581332810813949
0001070412,2016-07-29,24639,1461,328,0.05929623767198344,0.013312228580705385,4.8535387858307955,4.191126519743824
0001070412,2016-04-28,17403,972,220,0.05585243923461472,0.012641498592196748,5.330144827582108,5.0184003723550905
0000920760,2021-01-22,46186,1843,609,0.0399038669726757,0.013185813882994847,6.618120054108093,8.540322801840988
0000920760,2020-01-27,62547,2015,666,0.03221577373814891,0.01064799270948247,6.3389498532131,7.929347904636549
0000920760,2019-01-28,69464,2127,690,0.030620177358055972,0.009933202810088679,6.516882690928269,8.040875161156729
0000920760,2018-01-25,49401,2370,805,0.04797473735349487,0.0162952166960183,6.654269875621579,8.041045714141575
0000920760,2017-01-20,71995,2333,786,0.03240502812695326,0.010917424821168137,6.724153940284214,8.056952939911024
0000920760,2016-01-22,50913,2361,804,0.046373224913087034,0.015791644570149078,6.559088524661735,7.783028896053958
0000920760,2021-10-01,25386,535,155,0.02107460805168203,0.006105727566375167,5.2864638383093485,5.997134500489697
0000920760,2021-07-02,24342,550,148,0.022594692301372114,0.006080026292005587,5.148969038137691,5.347434211304873
0000920760,2021-04-01,19687,491,133,0.024940315944531926,0.006755727129577894,5.040815252288158,5.809461225842544
0000920760,2020-10-01,33776,546,143,0.016165324490762672,0.004233775461866414,5.202572088365928,5.062227119142138
0000920760,2020-07-06,33162,661,194,0.019932452807430192,0.005850069356492371,5.26591797989221,4.961584672208529
0000920760,2020-04-07,27229,508,156,0.01865657938227625,0.005729185794557274,5.34086005800491,6.18595864788507
0000920760,2019-10-08,45125,836,189,0.018526315789473686,0.0041883656509695295,4.880130682321126,4.756816277670281
0000920760,2019-07-03,44240,839,188,0.01896473779385172,0.004249547920433997,4.901648747034106,4.66365546164299
0000920760,2019-04-08,35926,658,162,0.018315426153760507,0.004509269053053499,4.857056159755222,5.097513603938458
0000920760,2018-10-09,46353,874,236,0.018855306021185254,0.0050913640972536835,5.201137493872579,5.098493936630732
0000920760,2018-07-06,45876,823,226,0.017939663440578953,0.00492632313192083,5.219321484595134,5.248495823991858
0000920760,2018-04-09,37873,726,199,0.019169329073482427,0.005254402872758957,5.227518073042322,5.7197072375842435
0000920760,2017-10-10,24590,844,245,0.03432289548596991,0.009963399755998373,5.24963076209316,4.896785016306783
0000920760,2017-06-30,44333,827,235,0.018654275596057115,0.005300791735276205,5.336910153910019,5.152682371189997
0000920760,2017-04-10,36379,726,208,0.019956568349872177,0.005717584320624536,5.3806540274459405,5.616356151487992
0000920760,2016-10-04,50032,912,254,0.018228333866325552,0.00507675087943716,5.521341505682587,5.7116665239612905
0000920760,2016-07-01,49338,884,231,0.01791722404637399,0.004681989541529855,5.44602356434541,5.643886519870765
0000920760,2016-04-06,22984,755,193,0.03284893839192482,0.008397145840584755,5.399782804184521,6.326833018332319
0001166691,2021-02-04,47802,2649,693,0.055416091376929835,0.014497301368143593,5.121818343488561,8.27332924721748
0001166691,2020-01-30,67856,2779,707,0.04095437396840368,0.010419122848384815,5.121320348701399,7.3845396999658925
0001166691,2019-01-31,44758,2862,701,0.06394387595513651,0.015662004557844406,4.96734298860869,7.507684359811046
0001166691,2018-01-31,41128,2754,684,0.06696168060688582,0.01663100564092589,5.321425501727671,7.890961799753661
0001166691,2017-02-03,40665,2710,660,0.06664207549489733,0.016230173367760975,5.30206654144998,7.722003581581877
0001166691,2016-02-05,42031,2771,718,0.06592752968047394,0.017082629487759037,5.283386557932124,8.198929391744443
0001166691,2021-10-28,20456,574,147,0.02806022682831443,0.007186155651153696,4.327185193671534,4.748896649087868
0001166691,2021-07-29,18918,505,132,0.026694153716037637,0.006977481763399937,4.376673635438782,4.8358544735613
0001166691,2021-04-29,14013,478,118,0.03411118247341754,0.00842075215870977,4.363799334739892,4.912194701603729
0001166691,2020-10-29,21598,835,221,0.03866098712843782,0.0102324289286045,4.239817667782071,5.095998965611981
0001166691,2020-07-30,21501,703,144,0.03269615366727129,0.006697362913352867,3.828088535860336,3.994117683193855
0001166691,2020-04-30,15892,549,125,0.03454568336269821,0.007865592751069721,4.298940887263935,4.237312137579572
0001166691,2019-10-24,38237,731,126,0.019117608599000968,0.003295237597091822,4.311018402108621,3.4313395664319737
0001166691,2019-07-25,36698,688,118,0.018747615673878684,0.003215434083601286,4.261303733354115,3.457061504780141
0001166691,2019-04-25,12663,576,95,0.04548685145700071,0.007502171681276159,4.408795532602207,3.2700254721162647
0001166691,2018-10-25,15704,701,126,0.04463830871115639,0.008023433520122261,4.511397654152409,4.073945132661581
0001166691,2018-07-26,13947,617,108,0.04423890442389044,0.007743600774360078,4.380297586229959,3.653346118226019
0001166691,2018-04-25,12647,542,101,0.04285601328378272,0.007986083656203052,4.41351272621851,3.7762531191638353
0001166691,2017-10-26,12002,548,92,0.04565905682386269,0.007665389101816364,4.803819647209229,4.321132259129861
0001166691,2017-07-27,10939,480,88,0.043879696498765886,0.008044611024773746,4.757704241615533,4.569926685497096
0001166691,2017-04-27,10177,455,87,0.04470865677508107,0.008548688218531985,4.781418485939849,4.51143748304074
0001166691,2016-10-26,12406,549,90,0.04425278091246171,0.007254554247944543,4.605833168032827,3.7082451915308567
0001166691,2016-07-27,10844,477,71,0.04398745850239764,0.006547399483585393,4.51147522531372,3.4098333272105052
0001166691,2016-04-27,9415,427,61,0.04535315985130112,0.006479022835900159,4.572516060300807,3.2798735623602298
0000820027,2021-02-24,101689,4678,1518,0.04600300917503368,0.014927868304339703,6.981193026294941,7.052738155704092
0000820027,2020-02-26,109857,4937,1572,0.04494024049446098,0.014309511455801633,7.159336599925912,8.344770103703482
0000820027,2019-02-27,114029,4992,1616,0.04377833708968771,0.0141718334809566,7.271450187427539,8.469524043088484
0000820027,2018-02-23,72711,5096,1659,0.07008568167127395,0.02281635515946693,7.409645483055,8.368175016899439
0000820027,2017-02-23,72673,5033,1660,0.06925543186603003,0.022842045876735512,7.478458789834243,8.375011594853357
0000820027,2016-02-25,68609,4735,1578,0.06901426926496523,0.022999897972569197,7.361788282036784,8.147867067128672
0000820027,2021-11-09,63698,1766,514,0.027724575339885083,0.008069327137429746,5.740927266640064,4.176375025761001
0000820027,2021-08-09,60741,1697,471,0.027938295385324576,0.007754235195337581,5.81512325393321,4.285551017149294
0000820027,2021-05-10,47764,1442,397,0.030190101331546773,0.008311699187672723,5.845593432383556,4.6482740389001815
0000820027,2020-11-09,65122,2093,642,0.03213967629986794,0.009858419581708178,5.690978012263397,4.205595041545774
0000820027,2020-08-10,64889,2036,617,0.031376658601611984,0.00950854536207986,5.629487766962821,4.140880105048611
0000820027,2020-05-11,52507,1480,446,0.02818671796141467,0.008494105547831718,5.735984064023802,4.225930947038389
0000820027,2019-11-12,64436,1461,382,0.022673660686572724,0.005928363026879384,5.725169816991744,4.114015397652587
0000820027,2019-08-05,63996,1473,375,0.023017063566472904,0.005859741233827114,5.760735463529386,4.369430159510385
0000820027,2019-05-01,48860,1256,305,0.02570609905853459,0.006242325010233319,5.722290432455196,4.506731667987429
0000820027,2018-11-05,62889,1468,373,0.02334271494219975,0.005931084927411789,5.660685081873897,4.341959652713012
0000820027,2018-08-06,25175,1407,351,0.055888778550148954,0.01394240317775571,5.7489224812472965,4.135114313284918
0000820027,2018-05-02,20840,1203,302,0.057725527831094046,0.014491362763915548,5.783262679187022,4.516403196890519
0000820027,2017-11-01,27869,1553,451,0.05572499910294593,0.01618285550252969,5.830238673676308,4.675926676286059
0000820027,2017-08-02,26459,1485,403,0.05612457008957255,0.015231112286934502,5.920914134232461,4.593562051795582
0000820027,2017-05-03,21636,1247,353,0.05763542244407469,0.01631540025882788,6.124072829973077,5.119256900552962
0000820027,2016-11-02,30158,1782,490,0.0590887989919756,0.01624776178791697,5.941426499165352,4.40115296963884
0000820027,2016-08-01,28503,1781,422,0.062484650738518756,0.014805459074483388,5.774804508930805,4.345748620170744
0000820027,2016-05-05,23760,1465,380,0.061658249158249155,0.015993265993265993,6.166412757485002,4.957054405209356
0000731766,2021-03-01,41772,1997,645,0.04780714354112803,0.0154409652398736,6.201215339145854,8.79705391923814
0000731766,2020-02-14,40371,1783,582,0.04416536622823314,0.014416288920264546,6.049061858416674,8.238048388841783
0000731766,2019-02-12,25298,1797,579,0.07103328326349909,0.022887184757688354,5.952878476480647,8.122242323250461
0000731766,2018-02-13,26242,1826,589,0.06958311104336559,0.022444935599420776,5.9605890521198175,8.071173237646608
0000731766,2017-02-08,27975,1896,605,0.06777479892761394,0.02162645218945487,5.974629797410261,7.902444990383733
0000731766,2016-02-09,29277,2005,628,0.06848379273832701,0.02145028520681764,6.038262414010727,7.8294149767956025
